title,rank,date,artist,url,region,chart,trend,streams
Sweet Sunshine,61,2017.1.2,Chara,https://open.spotify.com/track/2p9r0RuwqhhuiKmBJKa3oj,Japan,top200,NEW_ENTRY,1742
Bad and Boujee (feat. Lil Uzi Vert),62,2017.1.2,Migos,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,Japan,top200,MOVE_UP,1696
Trust Nobody (feat. Selena Gomez & Tory Lanez),63,2017.1.2,Cashmere Cat,https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu,Japan,top200,MOVE_UP,1476
Uptown Funk (feat. Bruno Mars),64,2017.1.2,Mark Ronson,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS,Japan,top200,MOVE_UP,1466
Sexual,65,2017.1.2,"NEIKED, Dyo",https://open.spotify.com/track/3AsAuGTaDQzavZZThyYlop,Japan,top200,MOVE_UP,1458
Magic!,66,2017.1.2,Kan Sano,https://open.spotify.com/track/66kbj46CGzuf3sR1HzoMR0,Japan,top200,NEW_ENTRY,1453
_ªã_,67,2017.1.2,[Alexandros],https://open.spotify.com/track/0ve9Tpz8Yw0I4eXhWsy21o,Japan,top200,MOVE_UP,1446
Setting Fires,68,2017.1.2,"The Chainsmokers, XYL_",https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s,Japan,top200,MOVE_UP,1446
ReggaetÃ³n Lento (Bailemos),69,2017.1.2,CNCO,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,Japan,top200,MOVE_UP,1432
SSWB,70,2017.1.2,D.A.N.,https://open.spotify.com/track/4mlOZkNUUTsod7qlbsNdIL,Japan,top200,NEW_ENTRY,1429
Versace on the Floor,71,2017.1.2,Bruno Mars,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,Japan,top200,MOVE_UP,1426
Burning Love,72,2017.1.2,OKAMOTO'S,https://open.spotify.com/track/1Djm0wr3xoD3L0C6NczkvG,Japan,top200,NEW_ENTRY,1421
Kanzen kankaku Dreamer,73,2017.1.2,ONE OK ROCK,https://open.spotify.com/track/1XT0cpl9g0GuRQJao2nqXd,Japan,top200,MOVE_UP,1419
Re:make,74,2017.1.2,ONE OK ROCK,https://open.spotify.com/track/6IghCx6jRj5VHEmXKQH2pR,Japan,top200,SAME_POSITION,1416
Into You,75,2017.1.2,Ariana Grande,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0,Japan,top200,MOVE_UP,1400
Party Monster,76,2017.1.2,The Weeknd,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,Japan,top200,MOVE_DOWN,1397
ªã_¤ã_ (2016 Version) - 2016 Rerecorded,77,2017.1.2,ASIAN KUNG-FU GENERATION,https://open.spotify.com/track/00sHjhTQCLaGUw0OJvmpVB,Japan,top200,NEW_ENTRY,1384
STAY TUNE,78,2017.1.2,Suchmos,https://open.spotify.com/track/0albLGvYx6ftOUJ7KF0i5I,Japan,top200,MOVE_UP,1349
Clock Strikes,79,2017.1.2,ONE OK ROCK,https://open.spotify.com/track/30CenAPBR2VmH91r4Um32b,Japan,top200,MOVE_UP,1347
__¬ã_¤ã_¼ã_,80,2017.1.2,Sayuri,https://open.spotify.com/track/5vtLXpEFodhNcTzlOWWK0v,Japan,top200,NEW_ENTRY,1306
Nowhereland [type A],81,2017.1.2,The Hotpantz,https://open.spotify.com/track/5jHdhhlCyI5Oxf4eta0jnV,Japan,top200,NEW_ENTRY,1305
Caroline,82,2017.1.2,AminÃ©,https://open.spotify.com/track/7FB8l7UA1HKqnuSLjP9qDc,Japan,top200,MOVE_UP,1294
Safari,83,2017.1.2,"J Balvin, Pharrell Williams, BIA, Sky",https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO,Japan,top200,NEW_ENTRY,1279
That's What I Like,84,2017.1.2,Bruno Mars,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,Japan,top200,NEW_ENTRY,1275
Hymn for the Weekend - Seeb Remix,85,2017.1.2,Coldplay,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,Japan,top200,MOVE_UP,1264
Cake By The Ocean,86,2017.1.2,DNCE,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,Japan,top200,MOVE_UP,1241
Ride,87,2017.1.2,Twenty One Pilots,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,Japan,top200,MOVE_DOWN,1237
NEW,88,2017.1.2,AAA,https://open.spotify.com/track/3XIHNvOmDcZfxncVRglPxI,Japan,top200,MOVE_DOWN,1229
DREAM,89,2017.1.2,Shota Shimizu,https://open.spotify.com/track/6PO8T4qt3FHfauSs98zO9j,Japan,top200,MOVE_UP,1229
Water Under the Bridge,90,2017.1.2,Adele,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y,Japan,top200,NEW_ENTRY,1224
__ªã__,91,2017.1.2,AAA,https://open.spotify.com/track/7vwXjDrZT2mqiFynlEwwgG,Japan,top200,MOVE_UP,1208
A.I. am Human,92,2017.1.2,Monkey Majik,https://open.spotify.com/track/4JnIqjjkvaepfs6yeQGM8F,Japan,top200,NEW_ENTRY,1192
BANQUET,93,2017.1.2,HARUHI,https://open.spotify.com/track/0xxxmecIaYcoSYR7sBgPsS,Japan,top200,NEW_ENTRY,1192
Waste of Time,94,2017.1.2,DYGL,https://open.spotify.com/track/6uXv2CS9vp2UmPm9NukrKg,Japan,top200,NEW_ENTRY,1184
Told U So,95,2017.1.2,illion,https://open.spotify.com/track/4DHPv00eRJm9YVAnh7LGeM,Japan,top200,NEW_ENTRY,1179
Alone,96,2017.1.2,yahyel,https://open.spotify.com/track/2Ekd1iOmA0K8k8IsqfSv59,Japan,top200,NEW_ENTRY,1162
Happy New Year,97,2017.1.2,ABBA,https://open.spotify.com/track/4oUfwAQJZGPufJHHzUNByB,Japan,top200,MOVE_DOWN,1160
Lean On (feat. M_ & DJ Snake),98,2017.1.2,Major Lazer,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4,Japan,top200,MOVE_UP,1145
Cry out,99,2017.1.2,ONE OK ROCK,https://open.spotify.com/track/1yDQHmQ4uxcC3qrYpd702l,Japan,top200,NEW_ENTRY,1129
Shout Out to My Ex,100,2017.1.2,Little Mix,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g,Japan,top200,MOVE_UP,1120
Tomorrowland,101,2017.1.2,SALU,https://open.spotify.com/track/31JwysGj6E03IrYus7Jqvs,Japan,top200,NEW_ENTRY,1105
¹ã___«ã_,102,2017.1.2,PASSEPIED,https://open.spotify.com/track/1aTEygvJz9cA86mzGxJVAT,Japan,top200,NEW_ENTRY,1092
Occasion,103,2017.1.2,banvox,https://open.spotify.com/track/4yXtetDPKTJih0wli3Qczt,Japan,top200,NEW_ENTRY,1069
___,104,2017.1.2,Ketsumeishi,https://open.spotify.com/track/4HeAeBch9lYc4IeF4w33fV,Japan,top200,NEW_ENTRY,1066
Just the Way You Are,105,2017.1.2,Bruno Mars,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ,Japan,top200,NEW_ENTRY,1056
__,106,2017.1.2,Harukatomiyuki,https://open.spotify.com/track/7tLZeEWanOPa7xBX1Ggv14,Japan,top200,NEW_ENTRY,1054
___¼ã_,107,2017.1.2,Natsuko Nisshoku,https://open.spotify.com/track/1IdfNK8vELG16WYLJDwHYt,Japan,top200,NEW_ENTRY,1050
____æ­,108,2017.1.2,never young beach,https://open.spotify.com/track/0VwZq35ff2SvvMWOFNrEDc,Japan,top200,NEW_ENTRY,1039
__¨é_ç©,109,2017.1.2,AAA,https://open.spotify.com/track/46gSY0U7ZZCmd7EuJuo15N,Japan,top200,NEW_ENTRY,1022
Next to You,110,2017.1.2,RIRI,https://open.spotify.com/track/2wNUeIyNEZLRTIj93NCQBF,Japan,top200,NEW_ENTRY,1019
Hello,111,2017.1.2,Adele,https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw,Japan,top200,NEW_ENTRY,1010
Closer,1,2017.1.3,"The Chainsmokers, Halsey",https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,Japan,top200,SAME_POSITION,8666
Let Me Love You,2,2017.1.3,"DJ Snake, Justin Bieber",https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,Japan,top200,SAME_POSITION,7161
Don't Wanna Know,3,2017.1.3,"Maroon 5, Kendrick Lamar",https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,Japan,top200,MOVE_UP,6811
I Feel It Coming,4,2017.1.3,"The Weeknd, Daft Punk",https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,Japan,top200,MOVE_UP,6286
"I Don_ Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",5,2017.1.3,"ZAYN, Taylor Swift",https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,Japan,top200,MOVE_UP,6110
24K Magic,6,2017.1.3,Bruno Mars,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,Japan,top200,MOVE_DOWN,6055
Starboy,7,2017.1.3,"The Weeknd, Daft Punk",https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,Japan,top200,MOVE_DOWN,6014
Call On Me - Ryan Riback Extended Remix,8,2017.1.3,Starley,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,Japan,top200,SAME_POSITION,5536
Just Hold On,9,2017.1.3,"Steve Aoki, Louis Tomlinson",https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,Japan,top200,MOVE_UP,5240
Say You Won't Let Go,10,2017.1.3,James Arthur,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,Japan,top200,MOVE_UP,5194
Cold Water (feat. Justin Bieber & M_),11,2017.1.3,Major Lazer,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,Japan,top200,MOVE_DOWN,5133
Side To Side,12,2017.1.3,"Ariana Grande, Nicki Minaj",https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,Japan,top200,MOVE_DOWN,4835
Rockabye (feat. Sean Paul & Anne-Marie),13,2017.1.3,Clean Bandit,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,Japan,top200,MOVE_UP,4738
Shed a Light,14,2017.1.3,"Robin Schulz, David Guetta, Cheat Codes",https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,Japan,top200,MOVE_UP,4665
Bad Things (with Camila Cabello),15,2017.1.3,Machine Gun Kelly,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,Japan,top200,MOVE_UP,4603
My Boo,16,2017.1.3,Shota Shimizu,https://open.spotify.com/track/2gasr6aemUqZIBBN05EO03,Japan,top200,MOVE_DOWN,4559
In the Name of Love,17,2017.1.3,"Martin Garrix, Bebe Rexha",https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,Japan,top200,MOVE_DOWN,4512
All We Know,18,2017.1.3,"The Chainsmokers, Phoebe Ryan",https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,Japan,top200,MOVE_DOWN,4464
Starving,19,2017.1.3,"Hailee Steinfeld, Grey, Zedd",https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,Japan,top200,MOVE_UP,4426
By Your Side,20,2017.1.3,"Jonas Blue, RAYE",https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,Japan,top200,MOVE_UP,4328
Love Me Now,21,2017.1.3,John Legend,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,Japan,top200,MOVE_UP,4174
Work from Home (feat. Ty Dolla $ign),22,2017.1.3,Fifth Harmony,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,Japan,top200,MOVE_DOWN,4140
The Mack,23,2017.1.3,"Nevada, Mark Morrison, Fetty Wap",https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,Japan,top200,MOVE_UP,4061
Don't Let Me Down (feat. Daya),24,2017.1.3,The Chainsmokers,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,Japan,top200,MOVE_DOWN,4035
All Night,25,2017.1.3,"The Vamps, Matoma",https://open.spotify.com/track/4b4KcovePX8Ke2cLIQTLM0,Japan,top200,MOVE_UP,4015
Wherever you are,26,2017.1.3,ONE OK ROCK,https://open.spotify.com/track/0YAMQSmHk6BSUGTYpaoqTJ,Japan,top200,MOVE_DOWN,3963
One Dance,27,2017.1.3,"Drake, WizKid, Kyla",https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,Japan,top200,MOVE_DOWN,3857
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",28,2017.1.3,Justin Timberlake,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,Japan,top200,MOVE_DOWN,3855
I Would Like,29,2017.1.3,Zara Larsson,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,Japan,top200,MOVE_UP,3829
Fake Love,30,2017.1.3,Drake,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,Japan,top200,MOVE_UP,3765
Treat You Better,31,2017.1.3,Shawn Mendes,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,Japan,top200,MOVE_DOWN,3733
This Is What You Came For (feat. Rihanna),32,2017.1.3,Calvin Harris,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,Japan,top200,MOVE_UP,3727
Cheap Thrills,33,2017.1.3,Sia,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,Japan,top200,MOVE_UP,3713
We Don't Talk Anymore (feat. Selena Gomez),34,2017.1.3,Charlie Puth,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,Japan,top200,MOVE_DOWN,3666
NANIMONO (feat. ç±³æ´¥_¸«),35,2017.1.3,"Yasutaka Nakata, Kenshi Yonezu",https://open.spotify.com/track/21YjXHKo8hc5fOK7sYtixB,Japan,top200,MOVE_DOWN,3612
Scars To Your Beautiful,36,2017.1.3,Alessia Cara,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,Japan,top200,MOVE_UP,3528
ªã_§ã_ªã_ - movie ver.,37,2017.1.3,Mone Kamishiraishi,https://open.spotify.com/track/59pUIlXjQupbiYwt40uUTi,Japan,top200,MOVE_DOWN,3462
My Way,38,2017.1.3,Calvin Harris,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,Japan,top200,MOVE_DOWN,3453
Black Beatles,39,2017.1.3,"Rae Sremmurd, Gucci Mane",https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,Japan,top200,MOVE_UP,3341
DREAM,95,2017.1.3,Shota Shimizu,https://open.spotify.com/track/6PO8T4qt3FHfauSs98zO9j,Japan,top200,MOVE_DOWN,1251
__ªã__,96,2017.1.3,AAA,https://open.spotify.com/track/7vwXjDrZT2mqiFynlEwwgG,Japan,top200,MOVE_DOWN,1249
Party Monster,97,2017.1.3,The Weeknd,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,Japan,top200,MOVE_DOWN,1245
__¬ã_¤ã_¼ã_,98,2017.1.3,Sayuri,https://open.spotify.com/track/5vtLXpEFodhNcTzlOWWK0v,Japan,top200,MOVE_DOWN,1221
Hymn for the Weekend - Seeb Remix,99,2017.1.3,Coldplay,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,Japan,top200,MOVE_DOWN,1211
Lean On (feat. M_ & DJ Snake),100,2017.1.3,Major Lazer,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4,Japan,top200,MOVE_DOWN,1192
NEW,101,2017.1.3,AAA,https://open.spotify.com/track/3XIHNvOmDcZfxncVRglPxI,Japan,top200,MOVE_DOWN,1119
Shout Out to My Ex,102,2017.1.3,Little Mix,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g,Japan,top200,MOVE_DOWN,1115
Happy New Year,103,2017.1.3,ABBA,https://open.spotify.com/track/4oUfwAQJZGPufJHHzUNByB,Japan,top200,MOVE_DOWN,1095
Cry out,104,2017.1.3,ONE OK ROCK,https://open.spotify.com/track/1yDQHmQ4uxcC3qrYpd702l,Japan,top200,MOVE_DOWN,1089
Answer is near,105,2017.1.3,ONE OK ROCK,https://open.spotify.com/track/3N29lMZHMKTVGXUN5aqzl5,Japan,top200,NEW_ENTRY,1082
__¨é_ç©,106,2017.1.3,AAA,https://open.spotify.com/track/46gSY0U7ZZCmd7EuJuo15N,Japan,top200,MOVE_UP,1066
Waste of Time,107,2017.1.3,DYGL,https://open.spotify.com/track/6uXv2CS9vp2UmPm9NukrKg,Japan,top200,MOVE_DOWN,1033
Rooting For You,108,2017.1.3,London Grammar,https://open.spotify.com/track/2nAAFnHiXRdWhsqoeqhhnr,Japan,top200,NEW_ENTRY,1028
Beautiful Now,109,2017.1.3,"Zedd, Jon Bellion",https://open.spotify.com/track/7FJP35tUJ2121EJsFpU1Gh,Japan,top200,NEW_ENTRY,1020
All Time Low,110,2017.1.3,Jon Bellion,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m,Japan,top200,NEW_ENTRY,1017
¶ã__,111,2017.1.3,Aimer,https://open.spotify.com/track/4r20tmzg4tfon0Kg0yxB91,Japan,top200,NEW_ENTRY,1008
FXXK IT,112,2017.1.3,BIGBANG,https://open.spotify.com/track/0YVsrgp4OOUhFuYMAVQazV,Japan,top200,NEW_ENTRY,1008
Told U So,113,2017.1.3,illion,https://open.spotify.com/track/4DHPv00eRJm9YVAnh7LGeM,Japan,top200,MOVE_DOWN,1004
Mercy,40,2017.1.3,Shawn Mendes,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,Japan,top200,MOVE_UP,3263
Heathens,41,2017.1.3,Twenty One Pilots,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,Japan,top200,MOVE_UP,3151
Sorry,42,2017.1.3,Justin Bieber,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,Japan,top200,MOVE_DOWN,3045
I Took A Pill In Ibiza - Seeb Remix,43,2017.1.3,Mike Posner,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,Japan,top200,MOVE_DOWN,3041
___»ã_,44,2017.1.3,Kyary Pamyu Pamyu,https://open.spotify.com/track/4M2ft0utYYfDoUkIcupHSq,Japan,top200,MOVE_UP,3041
Welcome to TOKYO,45,2017.1.3,J SOUL BROTHERS III,https://open.spotify.com/track/2DZwQYvITrMTN5RDFNXlA1,Japan,top200,MOVE_DOWN,3000
___,46,2017.1.3,Sheena Ringo,https://open.spotify.com/track/5tWTSRrNmSJjCt3lHkjAiw,Japan,top200,MOVE_DOWN,2947
Chantaje (feat. Maluma),47,2017.1.3,Shakira,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,Japan,top200,MOVE_UP,2616
¢ã_¸ã_,48,2017.1.3,WEDNESDAY CAMPANELLA,https://open.spotify.com/track/4Vmc5uEE1bLopCkdAiGFZq,Japan,top200,MOVE_UP,2461
Alone,49,2017.1.3,Alan Walker,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,Japan,top200,MOVE_UP,2455
Work,50,2017.1.3,"Rihanna, Drake",https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,Japan,top200,SAME_POSITION,2391
MINT,51,2017.1.3,Suchmos,https://open.spotify.com/track/7vi4sPiatwyKXk2ksFzFpN,Japan,top200,MOVE_DOWN,2379
Now and Later,52,2017.1.3,Sage The Gemini,https://open.spotify.com/track/08WPvDEsHvTFuB9w8tC2OS,Japan,top200,MOVE_UP,2355
Hear Me Now,53,2017.1.3,"Alok, Bruno Martini, Zeeba",https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,Japan,top200,MOVE_UP,2347
The Beginning,54,2017.1.3,ONE OK ROCK,https://open.spotify.com/track/4f3nDjgqXurMryYBSp0TZD,Japan,top200,MOVE_DOWN,2313
What Do You Mean?,55,2017.1.3,Justin Bieber,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI,Japan,top200,MOVE_DOWN,2306
Water Under the Bridge,56,2017.1.3,Adele,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y,Japan,top200,MOVE_UP,2145
Broccoli (feat. Lil Yachty),57,2017.1.3,Shelley FKA DRAM,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,Japan,top200,SAME_POSITION,2072
Love Yourself,58,2017.1.3,Justin Bieber,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,Japan,top200,MOVE_DOWN,2067
Bad and Boujee (feat. Lil Uzi Vert),59,2017.1.3,Migos,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,Japan,top200,MOVE_UP,2039
SSWB,60,2017.1.3,D.A.N.,https://open.spotify.com/track/4mlOZkNUUTsod7qlbsNdIL,Japan,top200,MOVE_UP,1859
The Greatest,61,2017.1.3,Sia,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1,Japan,top200,MOVE_DOWN,1841
Magic!,62,2017.1.3,Kan Sano,https://open.spotify.com/track/66kbj46CGzuf3sR1HzoMR0,Japan,top200,MOVE_UP,1827
Caroline,63,2017.1.3,AminÃ©,https://open.spotify.com/track/7FB8l7UA1HKqnuSLjP9qDc,Japan,top200,MOVE_UP,1809
Sweet Sunshine,64,2017.1.3,Chara,https://open.spotify.com/track/2p9r0RuwqhhuiKmBJKa3oj,Japan,top200,MOVE_DOWN,1806
Nowhereland [type A],65,2017.1.3,The Hotpantz,https://open.spotify.com/track/5jHdhhlCyI5Oxf4eta0jnV,Japan,top200,MOVE_UP,1775
Sugar,66,2017.1.3,Maroon 5,https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5,Japan,top200,MOVE_DOWN,1772
Lot to Learn,67,2017.1.3,Luke Christopher,https://open.spotify.com/track/2HzfRSfCogBSsgW2CckVA2,Japan,top200,NEW_ENTRY,1764
I Got You,68,2017.1.3,Bebe Rexha,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i,Japan,top200,NEW_ENTRY,1684
Setting Fires,69,2017.1.3,"The Chainsmokers, XYL_",https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s,Japan,top200,MOVE_DOWN,1675
Burning Love,70,2017.1.3,OKAMOTO'S,https://open.spotify.com/track/1Djm0wr3xoD3L0C6NczkvG,Japan,top200,MOVE_UP,1667
Tomorrowland,71,2017.1.3,SALU,https://open.spotify.com/track/31JwysGj6E03IrYus7Jqvs,Japan,top200,MOVE_UP,1643
ReggaetÃ³n Lento (Bailemos),72,2017.1.3,CNCO,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,Japan,top200,MOVE_DOWN,1629
STAY TUNE,73,2017.1.3,Suchmos,https://open.spotify.com/track/0albLGvYx6ftOUJ7KF0i5I,Japan,top200,MOVE_UP,1569
Safari,74,2017.1.3,"J Balvin, Pharrell Williams, BIA, Sky",https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO,Japan,top200,MOVE_UP,1557
Re:make,75,2017.1.3,ONE OK ROCK,https://open.spotify.com/track/6IghCx6jRj5VHEmXKQH2pR,Japan,top200,MOVE_DOWN,1548
Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),76,2017.1.3,Vice,https://open.spotify.com/track/40UroIGvsMPLPBYwH8rMNA,Japan,top200,NEW_ENTRY,1541
___,77,2017.1.3,Ketsumeishi,https://open.spotify.com/track/4HeAeBch9lYc4IeF4w33fV,Japan,top200,MOVE_UP,1540
_ªã_,78,2017.1.3,[Alexandros],https://open.spotify.com/track/0ve9Tpz8Yw0I4eXhWsy21o,Japan,top200,MOVE_DOWN,1522
Uptown Funk (feat. Bruno Mars),79,2017.1.3,Mark Ronson,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS,Japan,top200,MOVE_DOWN,1517
A.I. am Human,80,2017.1.3,Monkey Majik,https://open.spotify.com/track/4JnIqjjkvaepfs6yeQGM8F,Japan,top200,MOVE_UP,1504
Alone,81,2017.1.3,yahyel,https://open.spotify.com/track/2Ekd1iOmA0K8k8IsqfSv59,Japan,top200,MOVE_UP,1460
Perfect Strangers,82,2017.1.3,"Jonas Blue, JP Cooper",https://open.spotify.com/track/5bZtRlMBU76vHuDOb1GM5u,Japan,top200,MOVE_DOWN,1457
Kanzen kankaku Dreamer,83,2017.1.3,ONE OK ROCK,https://open.spotify.com/track/1XT0cpl9g0GuRQJao2nqXd,Japan,top200,MOVE_DOWN,1450
C'est la vie,84,2017.1.3,"Kan Sano, Tavito Nanao",https://open.spotify.com/track/1xrRbb2LVXtQBO6nYQ6vA6,Japan,top200,NEW_ENTRY,1441
Otra vez (feat. J Balvin),85,2017.1.3,Zion & Lennox,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,Japan,top200,NEW_ENTRY,1438
Versace on the Floor,86,2017.1.3,Bruno Mars,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,Japan,top200,MOVE_DOWN,1433
Into You,87,2017.1.3,Ariana Grande,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0,Japan,top200,MOVE_DOWN,1431
Vente Pa' Ca (feat. Maluma),88,2017.1.3,Ricky Martin,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46,Japan,top200,NEW_ENTRY,1398
Clock Strikes,89,2017.1.3,ONE OK ROCK,https://open.spotify.com/track/30CenAPBR2VmH91r4Um32b,Japan,top200,MOVE_DOWN,1384
Trust Nobody (feat. Selena Gomez & Tory Lanez),90,2017.1.3,Cashmere Cat,https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu,Japan,top200,MOVE_DOWN,1374
Rockin,91,2017.1.3,The Weeknd,https://open.spotify.com/track/36YCdzT57us0LhDmCYtrNE,Japan,top200,NEW_ENTRY,1348
ªã_¤ã_ (2016 Version) - 2016 Rerecorded,92,2017.1.3,ASIAN KUNG-FU GENERATION,https://open.spotify.com/track/00sHjhTQCLaGUw0OJvmpVB,Japan,top200,MOVE_DOWN,1333
That's What I Like,93,2017.1.3,Bruno Mars,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,Japan,top200,MOVE_DOWN,1288
Cake By The Ocean,94,2017.1.3,DNCE,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,Japan,top200,MOVE_DOWN,1261
Alone,48,2017.1.4,Alan Walker,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,Japan,top200,MOVE_UP,2919
Closer,1,2017.1.4,"The Chainsmokers, Halsey",https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,Japan,top200,SAME_POSITION,9162
Let Me Love You,2,2017.1.4,"DJ Snake, Justin Bieber",https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,Japan,top200,SAME_POSITION,7447
Don't Wanna Know,3,2017.1.4,"Maroon 5, Kendrick Lamar",https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,Japan,top200,SAME_POSITION,7122
24K Magic,4,2017.1.4,Bruno Mars,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,Japan,top200,MOVE_UP,6599
"I Don_ Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",5,2017.1.4,"ZAYN, Taylor Swift",https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,Japan,top200,SAME_POSITION,6473
Starboy,6,2017.1.4,"The Weeknd, Daft Punk",https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,Japan,top200,MOVE_UP,6433
